Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0010066	abnormal red blood cell distribution width
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0010155	abnormal intestine physiology
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0010537	tumor regression
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0011049	impaired adaptive thermogenesis
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0011452	decreased susceptibility to dopaminergic neuron neurotoxicity
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0011888	abnormal circulating total protein level
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0011982	decreased microglial cell number
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0012360	abnormal large unstained cell number
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0012362	increased large unstained cell number
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0012440	abnormal neutrophil cell number
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0012441	abnormal monocyte cell number
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0020154	impaired humoral immune response
TNFRSF1A	current symbol	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	protein coding gene	MP:0030012	impaired central nervous system regeneration
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0000691	enlarged spleen
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0000714	increased thymocyte number
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0000909	abnormal facial motor nucleus morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0000961	abnormal dorsal root ganglion morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001011	abnormal superior cervical ganglion morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001025	abnormal sympathetic neuron morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001078	abnormal phrenic nerve morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001130	abnormal ovarian folliculogenesis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001131	abnormal ovarian follicle morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001155	arrest of spermatogenesis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001156	abnormal spermatogenesis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001262	decreased body weight
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0001925	male infertility
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002135	abnormal kidney morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002216	abnormal seminiferous tubule morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002439	abnormal plasma cell morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002461	increased immunoglobulin level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002493	increased IgG level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002494	increased IgM level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002495	increased IgA level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002497	increased IgE level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0002962	increased urine protein level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0003204	decreased neuron apoptosis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0003651	abnormal axon extension
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0004297	abnormal proprioceptive neuron morphology
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0004852	decreased testis weight
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0005014	increased B cell number
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0005159	azoospermia
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0005192	increased motor neuron number
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0006006	increased sensory neuron number
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0006043	decreased apoptosis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0008189	increased transitional stage B cell number
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0008261	arrest of male meiosis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0008280	abnormal male germ cell apoptosis
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0008499	increased IgG1 level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0008500	increased IgG2a level
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0008870	increased mature ovarian follicle number
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0009083	uterus hypertrophy
BAX	current symbol	MGI:99702	Bax	BCL2-associated X protein	protein coding gene	MP:0011402	renal cast
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000351	increased cell proliferation
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000613	abnormal salivary gland morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000615	abnormal palatine gland morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000616	decreased ductal branching in the palatine gland
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000617	increased salivary gland mucosal cell number
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000618	small salivary gland
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000619	salivary gland epithelial hyperplasia
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000620	narrow salivary ducts
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000623	decreased salivation
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000660	lateral prostate gland hypoplasia
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000661	small prostate gland ventral lobe
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000664	small prostate gland anterior lobe
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000665	decreased ductal branching in the coagulating gland
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000666	decreased prostate gland duct number
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0000671	bulbourethral gland hypoplasia
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001157	small seminal vesicle
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001158	abnormal prostate gland morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001163	abnormal prostate gland anterior lobe morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001167	prostate gland epithelial hyperplasia
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001168	abnormal prostate gland epithelium morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001169	abnormal bulbourethral gland morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0001380	reduced male mating frequency
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0002009	preneoplasia
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0003607	abnormal prostate gland physiology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0003791	abnormal minor salivary gland morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0005305	prostate gland anterior lobe hyperplasia
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0009219	increased prostate intraepithelial neoplasia incidence
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0009517	abnormal salivary gland duct morphology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0009736	abnormal prostate gland branching morphogenesis
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0011781	abnormal bulbourethral gland physiology
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0013736	abnormal bulbourethral gland development
BAX	synonym	MGI:97352	Nkx3-1	NK3 homeobox 1	protein coding gene	MP:0013737	small bulbourethral gland
TLR5	frog, western clawed symbol	MGI:2138351	Susd4	sushi domain containing 4	protein coding gene	
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0000222	decreased neutrophil cell number
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0000231	hypertension
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0000495	abnormal colon morphology
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0000691	enlarged spleen
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0001260	increased body weight
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0001261	obese
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0001431	abnormal eating behavior
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0001433	polyphagia
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0001552	increased circulating triglyceride level
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0001861	lung inflammation
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002078	abnormal glucose homeostasis
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002079	increased circulating insulin level
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002376	abnormal dendritic cell physiology
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002411	decreased susceptibility to bacterial infection
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002451	abnormal macrophage physiology
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002628	hepatic steatosis
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0002842	increased systemic arterial blood pressure
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0003009	abnormal cytokine secretion
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0003156	abnormal leukocyte migration
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0003304	large intestinal inflammation
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0004761	increased susceptibility to induced pancreatitis
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0004803	increased susceptibility to autoimmune diabetes
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0005178	increased circulating cholesterol level
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0005331	insulin resistance
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0005658	increased susceptibility to diet-induced obesity
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0005666	abnormal adipose tissue physiology
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0005671	abnormal response to transplant
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0006143	increased systemic arterial diastolic blood pressure
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0006144	increased systemic arterial systolic blood pressure
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008537	increased susceptibility to induced colitis
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008657	increased interleukin-1 beta secretion
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008670	decreased interleukin-12b secretion
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008706	decreased interleukin-6 secretion
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008872	abnormal physiological response to xenobiotic
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008907	decreased total fat pad weight
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0008908	increased total fat pad weight
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0009288	increased epididymal fat pad weight
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0010024	increased total body fat amount
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0010377	abnormal gut flora balance
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0013279	increased fasting circulating glucose level
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0013298	increased susceptibility to colitis induced morbidity/mortality
TLR5	current symbol	MGI:1858171	Tlr5	toll-like receptor 5	protein coding gene	MP:0013956	decreased colon length
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0000691	enlarged spleen
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0002362	abnormal spleen marginal zone morphology
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0002493	increased IgG level
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0002494	increased IgM level
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0002743	glomerulonephritis
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0002870	decreased anti-insulin autoantibody level
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0004762	increased anti-double stranded DNA antibody level
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0004794	increased anti-nuclear antigen antibody level
TLR8	current symbol	MGI:2176887	Tlr8	toll-like receptor 8	protein coding gene	MP:0004952	increased spleen weight
